"","club.x","playDirection","y.x","a.x","dis.x","dir.x","weight.x","position.x","tackle","club.y","x.y","s.y","a.y","dis.y","o.y","weight.y","position.y","quarter","down","yardsToGo","yardlineNumber","gameClock","passResult","offenseFormation","defendersInTheBox","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","age.y"
"2329","PIT","left",32.29,0.83,0.04,25.24,242,"OLB",1,"CLE",33.94,0.44,1.75,0.05,158.67,208,"WR",3,1,10,27,257,"mi","SINGLEBACK",8,0.6625368,0.3374632,-0.003381088,0.003381088,4.395346715,-0.127826125,23.6703296703297
"3470","NYG","left",38.59,1.18,0.47,317.11,235,"ILB",1,"DAL",17.24,4.17,1.63,0.39,287.2,225,"WR",1,3,3,20,293,"C","SINGLEBACK",7,0.348140962,0.651859038,-0.01588767,0.01588767,4.129571692,1.669509287,26.8131868131868
"7168","IND","left",31.14,0.56,0.11,232.66,315,"DT",1,"TEN",80.33,1.35,1.92,0.15,132.94,247,"RB",1,2,1,29,44,"mi","SHOTGUN",7,0.676949464,0.323050536,-0.00318417,0.00318417,1.58089449,-0.198917222,28.8983516483516
"82","NO","left",21.78,1.49,0.32,285.71,207,"FS",1,"ATL",78.32,2.12,0.76,0.21,154.12,238,"RB",2,2,4,27,572,"mi","PISTOL",6,0.486373559,0.513626441,0.020411234,-0.020411234,0.926676833,0.523080678,31.5961538461538
"8516","LA","left",23.79,0.34,0.15,3.84,200,"SS",1,"SF",80.1,1.86,2.4,0.19,262.87,206,"WR",3,2,4,18,483,"C","PISTOL",8,0.682156842,0.317843158,-0.025387686,0.025387686,0.567519489,0.967955373,24.706043956044
"2077","CHI","right",31.67,1.72,0.11,88.48,250,"DE",1,"GB",35.84,2.07,0.97,0.22,179.91,208,"RB",3,2,5,19,739,"mi","SHOTGUN",6,0.978826141,0.021173859,0.001054759,-0.001054759,0.452843609,0.936862402,27.8901098901099
"1587","CAR","left",30.33,2.04,0.37,88.58,250,"OLB",1,"NYG",80.48,3.78,0.79,0.39,19.01,185,"WR",2,1,10,25,56,"C","SHOTGUN",5,0.46783141,0.53216859,-0.008626033,0.008626033,0.941531386,-0.249461972,27.1291208791209
"3543","MIN","left",13.71,4.1,0.34,209.37,236,"ILB",1,"NO",63.37,1.86,3.44,0.2,315.95,230,"RB",1,1,10,40,10,"mi","SINGLEBACK",7,0.276263379,0.723736621,0.009325564,-0.009325564,2.15133192,0.323659953,32.8159340659341
"4170","JAX","right",29.18,1.29,0.07,137.82,235,"ILB",1,"PHI",25.2,0.88,2.31,0.1,116.01,211,"RB",3,1,10,12,257,"mi","SHOTGUN",6,0.811773494,0.188226506,-0.009775378,0.009775378,0.85894414,-0.442123986,25.5082417582418
"5251","ATL","left",7.43,3.62,0.21,202.64,210,"FS",1,"TB",57.46,3.48,4.41,0.37,359.27,209,"WR",1,3,1,32,568,"C","SHOTGUN",7,0.813448021,0.186551979,0.022528177,-0.022528177,1.457103062,1.6497749,26.706043956044
"5513","LA","right",32.08,2.65,0.24,358.54,198,"FS",1,"DAL",81.9,4.25,1.7,0.43,170.26,228,"RB",4,2,12,28,426,"mi","SHOTGUN",7,0.050185181,0.949814819,0.001888487,-0.001888487,3.549654118,-0.724411453,27.3104395604396
"614","NE","right",40.78,1.9,0.07,178.02,190,"CB",0,"MIA",60.56,2.75,3.15,0.28,292.69,185,"WR",2,1,10,45,600,"mi","SHOTGUN",8,0.68792446,0.31207554,0.009272311,-0.009272311,2.723471052,0.206103881,28.6291208791209
"8093","HOU","left",45.26,1.15,0.44,273.08,195,"CB",0,"TEN",40.8,2.35,2.22,0.24,341.45,193,"WR",4,3,2,47,900,"mi","SINGLEBACK",7,0.103749398,0.896250602,-0.029867318,0.029867318,1.98765478,2.050909168,30.6593406593407
"9367","MIN","left",20.78,2.14,0.27,250.73,272,"OLB",1,"WAS",68.09,2.79,0.33,0.29,266.79,325,"G",1,1,10,38,495,"mi","SHOTGUN",6,0.293641722,0.706358278,8.55e-05,-8.55e-05,2.17605443,-0.041416388,31.1401098901099
"253","SF","right",32.75,0.04,0,212.1,266,"DE",0,"CHI",41.86,0.22,0.49,0.07,314.01,310,"T",3,3,4,34,414,"mi","SHOTGUN",6,0.130661149,0.869338851,0.02939653,-0.02939653,0.600011207,2.286245766,NA
"4855","JAX","left",46.26,1.51,0.06,270.84,198,"CB",1,"HOU",62.44,0.66,2.07,0.06,199.8,222,"WR",1,1,10,31,741,"C","SINGLEBACK",8,0.740780108,0.259219892,-0.009251798,0.009251798,1.697732825,1.090645865,NA
"4521","SF","left",28.18,0.54,0.28,291.22,236,"ILB",1,"LA",71.62,1.06,1.81,0.11,308.32,321,"T",4,3,1,35,325,"mi","SINGLEBACK",7,0.987353893,0.012646107,1.15e-05,-1.15e-05,1.43073657,0.424753636,27.3846153846154
"1500","IND","right",4.16,7.75,0.16,153.17,230,"OLB",1,"JAX",85.04,3.4,6.35,0.38,111.46,200,"RB",4,4,5,29,29,"mi","SINGLEBACK",7,0.997467056,0.002532944,-0.002844482,0.002844482,1.650820204,-1.957135019,NA
"2803","NE","right",49.4,7.35,0.51,91.76,195,"FS",1,"BAL",92.83,4.03,2.61,0.41,137.76,210,"WR",4,2,10,38,246,"mi","SHOTGUN",6,0.091325775,0.908674225,-0.044056667,0.044056667,2.71985587,1.781718701,25.1208791208791
"2645","MIA","left",39.65,0.66,0.08,324.75,205,"SS",0,"BUF",61.54,3.19,1.12,0.33,304.3,315,"T",4,2,20,47,18,"C","SHOTGUN",4,0.823549427,0.176450573,0.176450573,-0.176450573,0.526976242,-0.526976242,NA
"1274","BAL","right",25.03,0.19,0.11,96.23,305,"DT",1,"MIA",47.83,1.05,1.18,0.12,68.19,210,"RB",4,1,10,36,406,"mi","SHOTGUN",7,0.79141029,0.20858971,0.032798078,-0.032798078,1.65907918,-0.497020641,26.521978021978
"4340","DEN","right",51.86,3.21,0.17,353.06,195,"CB",1,"LV",30.5,3.57,2.33,0.37,273.53,220,"RB",2,3,8,22,432,"C","SHOTGUN",5,0.550223656,0.449776344,-0.085385814,0.085385814,-0.155869531,-1.532270554,32.793956043956
"6276","PIT","right",47.57,1.45,0.08,39.92,196,"CB",1,"TB",50.34,1.03,1.14,0.11,225.17,231,"WR",4,2,8,41,515,"C","SHOTGUN",6,0.789143138,0.210856862,0.016286097,-0.016286097,1.783753958,-0.189662577,29.2527472527473
"1101","DEN","left",15.85,3.11,0.44,241.32,321,"DT",1,"SEA",29.18,2.57,2.59,0.25,355.82,220,"RB",2,1,10,21,591,"mi","SINGLEBACK",7,0.616177164,0.383822836,-0.000208378,0.000208378,4.493250484,-0.253720443,26.7005494505494
"8102","HOU","left",35.56,2.32,0.15,16.78,205,"SS",1,"TEN",80.32,0.54,0.97,0.05,323.47,250,"TE",4,2,11,30,509,"mi","I_FORM",8,0.031486094,0.968513906,-0.001676561,0.001676561,0.684634821,0.157462958,27.6071428571429
"6135","NO","left",33.07,3.31,0.61,292.14,242,"OLB",0,"CIN",69.02,1.79,3.81,0.2,249.79,203,"WR",4,3,4,31,624,"C","SHOTGUN",6,0.735294431,0.264705569,-0.068240572,0.068240572,0.395518288,1.719837927,28.0137362637363
"578","MIA","right",6.09,0.78,0.43,106.09,205,"SS",0,"NE",102.11,4.03,1.12,0.41,30.42,248,"TE",3,2,10,23,377,"C","SINGLEBACK",7,0.900429817,0.099570183,-0.018864205,0.018864205,4.248887411,1.276326113,27.1483516483516
"9125","JAX","right",40.5,4.56,0.29,77.79,185,"CB",1,"LV",81.95,2.47,4.54,0.23,15.43,220,"RB",2,1,10,39,111,"mi","SHOTGUN",6,0.131058982,0.868941018,-0.013098808,0.013098808,3.092855679,0.72486744,24.8186813186813
"5503","DAL","left",42.66,1.32,0.25,276.52,204,"SS",0,"LA",42.62,2.57,1.27,0.24,227.29,220,"WR",4,3,19,38,858,"C","EMPTY",5,0.213519972,0.786480028,-0.018116023,0.018116023,1.095708618,-0.121376141,29.2252747252747
"648","BAL","left",20.25,4.87,0.26,100.31,195,"FS",1,"NYJ",62.23,2.13,2.68,0.22,340.25,209,"WR",3,2,10,36,33,"C","SHOTGUN",6,0.012211214,0.987788786,0.005438579,-0.005438579,1.435197646,1.214659007,27.760989010989
"504","IND","right",17.8,3.21,0.29,347.15,202,"CB",1,"HOU",29.72,2.2,3.48,0.23,209.8,183,"WR",3,2,9,13,233,"C","SHOTGUN",6,0.929659583,0.070340417,0.005245401,-0.005245401,0.110801044,0.310831816,29.0604395604396
"2828","CIN","left",3.65,1.84,0.05,283.25,184,"CB",1,"NYJ",74.57,0.31,1.74,0.03,215.63,200,"RB",2,1,10,38,446,"mi","SINGLEBACK",7,0.119221441,0.880778559,-0.017150741,0.017150741,2.179858277,-1.018304352,NA
"3814","WAS","right",25.34,0.64,0.37,269.84,203,"SS",1,"DAL",23.77,3.93,0.83,0.39,237.04,228,"RB",2,1,10,16,693,"mi","SINGLEBACK",8,0.747963257,0.252036743,-0.007998016,0.007998016,0.656406437,-0.544576169,27.2912087912088
"3697","BAL","right",23.29,1.8,0.32,194.45,300,"DT",1,"BUF",81.27,2.53,1.65,0.27,20.28,203,"RB",3,2,1,25,721,"mi","SINGLEBACK",7,0.660706453,0.339293547,0.042928476,-0.042928476,4.613041546,-1.282987017,25.1648351648352
"1266","MIA","right",42.17,3.97,0.78,343.88,205,"SS",1,"BAL",30.55,6.6,3.8,0.68,261.57,255,"TE",3,1,10,13,121,"C","SINGLEBACK",8,0.92328419,0.07671581,0.013597144,-0.013597144,0.362728105,0.644994855,27.1263736263736
"6335","LA","left",47.67,2.08,0.39,56.6,208,"CB",1,"CAR",86.62,3.79,3.35,0.38,261.37,205,"RB",4,3,4,26,861,"C","SHOTGUN",6,0.888946807,0.111053193,0.016773099,-0.016773099,0.047585201,-1.462888051,26.4478021978022
"6423","ARI","left",31.35,0.95,0.07,319.93,191,"CB",0,"SEA",83.21,1.66,1.31,0.18,263.31,332,"G",4,2,9,26,188,"mi","SINGLEBACK",7,0.978504658,0.021495342,-0.002472295,0.002472295,0.670403447,-0.690882564,25.6593406593407
"4608","NYG","right",28.97,1.24,0.14,35.69,342,"DT",1,"GB",75.21,1.88,2.01,0.19,46.95,312,"C",2,1,10,39,698,"mi","SHOTGUN",6,0.907173904,0.092826096,0.002402553,-0.002402553,3.342626165,0.271135915,NA
"4708","PIT","right",34.67,4.64,0.41,158.04,196,"CB",1,"BUF",49.93,5.12,2.67,0.53,245.11,209,"WR",4,3,4,36,573,"C","SHOTGUN",6,0.99897296,0.00102704,-5.25e-05,5.25e-05,0.520568818,-0.656125492,24.0494505494506
"6058","MIA","left",34.76,1.83,0.04,92.25,315,"DT",1,"MIN",50.32,0.02,1.5,0.01,93.24,210,"RB",3,2,16,39,763,"mi","SHOTGUN",6,0.14324832,0.85675168,0.018492753,-0.018492753,2.693682955,-1.318717865,27.2774725274725
"1769","SEA","right",39.97,1.72,0.06,80.72,245,"ILB",1,"SF",70.75,1.04,0.49,0.09,225.41,214,"WR",2,1,10,40,559,"mi","I_FORM",6,0.96416699,0.03583301,-0.00084637,0.00084637,3.230755654,-0.599754714,26.7664835164835
"6011","IND","left",-0.29,4.2,0.89,251.81,201,"FS",1,"JAX",37.01,6.79,4.42,0.67,338.94,200,"RB",1,1,10,25,670,"mi","SINGLEBACK",7,0.548072461,0.451927539,-0.084225386,0.084225386,1.34849029,3.041851451,NA
"5099","SEA","right",15.78,2.65,0.11,207.05,245,"ILB",1,"NO",48.12,0.96,2.27,0.11,338.8,215,"RB",4,2,3,40,735,"mi","SINGLEBACK",7,0.88183284,0.11816716,-0.025722785,0.025722785,2.024775732,-1.009430821,32.9120879120879
"3187","SEA","right",25.03,2.03,0.1,199.13,197,"FS",1,"ATL",87.08,6.28,0.67,0.63,93.24,220,"RB",2,3,5,36,541,"C","EMPTY",5,0.479816485,0.520183515,-0.064517867,0.064517867,2.665867247,2.239562951,NA
"1663","PIT","right",34.22,1.61,0.1,100.8,290,"DE",1,"NE",103.13,2.37,2.89,0.24,290.2,310,"T",3,1,10,10,238,"mi","SHOTGUN",7,0.179426767,0.820573233,0.004831214,-0.004831214,5.105192175,-0.261975541,26.8681318681319
"8300","NYJ","left",50.94,3.42,0.37,332.02,226,"OLB",0,"NE",32.08,1.4,2.56,0.19,303.31,246,"RB",2,2,15,35,186,"C","EMPTY",6,0.604681302,0.395318698,-0.029767562,0.029767562,2.663238326,0.959324817,NA
"6807","CLE","left",29.6,2.36,0.17,238.16,233,"MLB",1,"BAL",83.66,0.47,0.31,0.05,310.3,311,"FB",1,1,10,25,503,"mi","PISTOL",7,0.391033191,0.608966809,-0.00827679,0.00827679,1.386801121,-0.190585754,28.5054945054945
"6208","NYG","left",12.89,2.63,0.09,211.53,185,"CB",1,"BAL",64.82,1.22,2.4,0.12,203.64,190,"WR",4,2,5,40,234,"C","PISTOL",7,0.160055477,0.839944523,-0.02562106,0.02562106,1.394976102,0.36435218,NA
"6269","TB","left",24.91,3.86,0.08,206,233,"ILB",1,"PIT",66.33,0.5,2.31,0.05,35.48,230,"RB",4,2,5,45,679,"mi","SHOTGUN",6,0.548150137,0.451849863,-0.030965943,0.030965943,1.878210755,-1.010056484,NA
"5949","GB","left",45.34,1.11,0.05,336.38,200,"SS",1,"NYJ",78.08,0.63,1.98,0.07,24.73,220,"RB",1,1,10,24,612,"mi","SINGLEBACK",6,0.607525844,0.392474156,-0.005807102,0.005807102,1.08223231,0.928380345,NA
"6930","CIN","right",6.97,0.77,0.02,39.72,NA,NA,1,"ATL",59.92,0.31,0.84,0.04,5.74,195,"RB",4,1,10,46,640,"mi","PISTOL",7,0.981966222,0.018033778,0.002453983,-0.002453983,2.728619872,-0.07646324,NA
"1635","NYG","right",36.66,4.08,0.15,55.14,193,"SS",1,"CAR",76.03,2.35,3.16,0.25,37.57,240,"TE",2,2,10,49,895,"C","EMPTY",6,0.599306975,0.400693025,-0.044081405,0.044081405,2.056454439,1.657012223,26.010989010989
"7271","NYJ","right",52.65,4.63,0.17,22.61,188,"CB",1,"DEN",42.69,3.06,1.08,0.31,41.73,250,"TE",4,2,8,27,731,"C","SHOTGUN",6,0.286931325,0.713068675,-0.001000222,0.001000222,0.779020304,-0.02277722,NA
"9206","NE","left",42.14,2.55,0.17,208.59,210,"SS",1,"IND",21.94,1.98,3.6,0.2,243.3,217,"RB",3,2,9,15,572,"C","EMPTY",6,0.868091773,0.131908227,0.012626711,-0.012626711,4.624427874,-0.651364217,28.4010989010989
"3837","WAS","left",37.71,0.18,0.18,101,196,"CB",1,"DAL",23.18,2.57,1.32,0.26,296.2,225,"WR",3,3,8,15,342,"C","EMPTY",6,0.808111105,0.191888895,-0.002980854,0.002980854,3.860947451,-0.916093054,26.8296703296703
"6320","CAR","right",24.72,3.59,0.15,28.49,228,"OLB",1,"LA",37.27,2.67,1.93,0.25,184.14,222,"RB",2,2,10,25,114,"mi","SHOTGUN",6,0.66086477,0.33913523,-0.03538454,0.03538454,0.943155668,-0.5951942,29.521978021978
"974","LAC","right",24.04,1.92,0.07,193.01,280,"OLB",1,"LV",21.17,0.29,1.67,0.04,119.91,220,"RB",2,2,5,7,900,"mi","SHOTGUN",7,0.589062754,0.410937246,0.018177852,-0.018177852,-0.315030386,-0.415588118,24.6648351648352
"4325","NE","right",19.56,0.77,0.09,230.11,261,"OLB",1,"GB",96.62,0.96,1.29,0.09,310.45,250,"RB",5,1,10,14,30,"mi","SINGLEBACK",8,0.93237673,0.06762327,0.00937162,-0.00937162,4.449441437,-1.966372436,24.5027472527473
"5063","SEA","left",18.05,2.19,0.18,167.27,366,"NT",1,"NO",61.55,0.69,1.77,0.05,322.36,253,"TE",1,1,10,45,791,"mi","I_FORM",7,0.674248807,0.325751193,1.26e-05,-1.26e-05,2.755494508,-0.185676307,25.760989010989
"7927","CAR","right",50.74,3.25,0.41,118.64,202,"FS",1,"ATL",94.08,3.43,3.94,0.35,163.2,250,"TE",2,1,10,42,774,"C","PISTOL",7,0.600553948,0.399446052,0.067369591,-0.067369591,3.140015727,1.741339139,NA
"90","NO","right",11.94,4.48,0.17,297.2,194,"CB",1,"ATL",69.27,2.74,4.74,0.27,237.04,250,"TE",1,2,8,49,738,"C","I_FORM",7,0.335793532,0.664206468,0.027907835,-0.027907835,2.364291974,1.262126863,NA
"4897","HOU","right",1.86,0.61,0,20.68,201,"CB",1,"JAX",67.11,0.72,1.56,0.07,196.35,200,"WR",1,3,8,45,471,"C","EMPTY",6,0.76821027,0.23178973,-0.026619462,0.026619462,1.797436226,-1.833236337,27.6236263736264
"6594","DEN","right",23.13,2.32,0.07,240.06,242,"OLB",1,"LAC",95.26,0.8,1.4,0.09,122.24,200,"RB",2,1,10,14,600,"mi","SINGLEBACK",6,0.430169761,0.569830239,-0.03530556,0.03530556,4.899619007,-0.55021645,27.5137362637363
"169","CAR","right",3.06,4.41,0.33,194.52,191,"CB",1,"CLE",51.36,3.26,5.15,0.35,8.25,246,"TE",3,3,9,34,229,"C","SINGLEBACK",7,0.110697214,0.889302786,0.000459753,-0.000459753,0.340056312,-0.80980941,26.260989010989
"4786","CLE","left",3.25,4.02,0.32,180.79,191,"CB",1,"LAC",74.02,4.06,2.72,0.43,296.1,190,"WR",4,3,6,29,900,"C","EMPTY",6,0.521213342,0.478786658,-0.090651982,0.090651982,-0.138806423,1.718123255,29.5989010989011
"85","ATL","right",24.01,4.26,0.2,152.57,234,"ILB",1,"NO",37.79,2.7,2.21,0.28,80.01,215,"RB",2,1,10,22,405,"mi","SINGLEBACK",7,0.450703338,0.549296662,-0.008092795,0.008092795,1.152609843,0.093078491,27.2252747252747
"1335","NYJ","left",47.47,0.44,0.08,213.97,226,"OLB",1,"CLE",85.61,2.73,0.85,0.25,210.25,240,"TE",1,2,2,18,779,"C","SINGLEBACK",8,0.607026462,0.392973538,0.016243637,-0.016243637,1.383501027,0.397209791,24.489010989011
"1887","CIN","right",29.4,2.39,0.18,51.26,245,"OLB",1,"DAL",35.75,2.07,3.27,0.2,181.74,228,"RB",2,1,10,25,845,"mi","SINGLEBACK",7,0.679095231,0.320904769,-0.003980445,0.003980445,1.15724034,-0.374175282,27.2527472527473
"228","CHI","left",35.31,1.58,0.02,261.46,202,"SS",0,"SF",81.69,2.17,1.68,0.23,276,295,"G",2,3,13,21,422,"mi","SHOTGUN",6,0.223795427,0.776204573,-0.03512763,0.03512763,-0.980642238,2.409146221,NA
"4424","TB","right",44.39,3.02,0.33,18.62,205,"FS",1,"KC",80.21,3.68,3.04,0.36,175.42,215,"WR",3,3,10,49,785,"C","SHOTGUN",5,0.117854677,0.882145323,-0.024398392,0.024398392,1.605704115,2.605941892,25.9478021978022
"6211","BAL","right",19.9,4.04,0.46,161.83,210,"SS",1,"NYG",102.17,2.59,2.72,0.22,219.47,233,"RB",4,1,10,13,90,"mi","SINGLEBACK",8,0.993075089,0.006924911,-0.000587308,0.000587308,5.161983482,-0.204586995,25.7692307692308
"7375","LV","left",45.09,1.9,0.14,268.06,223,"OLB",1,"HOU",26.62,1.54,1.91,0.13,255.98,215,"RB",2,2,3,19,818,"C","SINGLEBACK",6,0.725978125,0.274021875,0.000661073,-0.000661073,4.633745183,0.052229196,NA
"2833","NYJ","right",42.95,5.96,0.35,343.07,226,"OLB",1,"CIN",42.6,4.46,2.98,0.38,137.88,240,"RB",2,2,11,33,236,"C","SHOTGUN",6,0.045684449,0.954315551,0.002267628,-0.002267628,0.729181215,-0.079459611,27.1181318681319
"3292","TB","left",42.32,1.32,0.2,340.96,305,"DT",1,"GB",97.35,2.4,2.84,0.25,325.56,250,"RB",4,1,18,12,652,"mi","SHOTGUN",7,0.165975232,0.834024768,0.012108374,-0.012108374,-0.227397002,-0.559845659,24.4835164835165
"441","DET","right",11.3,2.9,0.65,163.42,240,"ILB",1,"PHI",62.45,5.45,4.25,0.56,122.71,203,"RB",4,1,10,49,120,"mi","JUMBO",8,0.036934391,0.963065609,0.011135923,-0.011135923,2.837966716,-0.881465843,27.4697802197802
"4361","LV","right",17.06,3.33,0.2,88.46,195,"CB",1,"DEN",54.83,0.44,4.28,0.05,256.15,170,"WR",3,3,18,41,477,"C","EMPTY",3,0.650676157,0.349323843,0.038049296,-0.038049296,0.207717155,-1.007281958,NA
"7040","NYG","left",29.53,3.5,0.7,316.84,197,"FS",1,"JAX",62.47,6.85,3.17,0.7,305.35,200,"WR",2,1,10,32,406,"C","SHOTGUN",6,0.669585377,0.330414623,-0.027831256,0.027831256,1.652638126,-0.971918482,26.0164835164835
"6427","ARI","left",-0.08,2.85,0.25,296.06,260,"OLB",0,"SEA",52.24,1.01,2.5,0.13,280.2,210,"RB",4,2,10,46,132,"mi","SINGLEBACK",8,0.995593322,0.004406678,-0.000233824,0.000233824,0.59350934,-0.280942071,NA
"1943","HOU","right",23.14,1.47,0.27,57.07,235,"OLB",0,"DEN",61.74,1.91,1.38,0.2,67.97,320,"T",4,2,7,49,372,"mi","SINGLEBACK",6,0.894076593,0.105923407,0.016167769,-0.016167769,2.309369101,1.031848235,30.1428571428571
"6746","ARI","left",25.48,0.92,0.06,217.15,281,"DE",1,"NO",49.64,1.4,1.24,0.14,277.54,215,"RB",1,1,10,38,382,"mi","SINGLEBACK",8,0.319819514,0.680180486,0.032326154,-0.032326154,3.730726633,-1.008558362,27.3324175824176
"2134","BUF","right",29.29,0.94,0.04,204,322,"DT",1,"TEN",49.78,1.14,2.71,0.09,210.8,324,"T",1,3,1,40,36,"mi","SINGLEBACK",7,0.748211075,0.251788925,-0.003286857,0.003286857,1.840227027,0.348267117,26.206043956044
"5648","LV","left",47.61,1.35,0.45,269.77,240,"ILB",0,"KC",31.61,2.44,3.95,0.26,262.71,240,"TE",4,1,10,28,690,"C","SHOTGUN",6,0.754671719,0.245328281,0.021711349,-0.021711349,4.073115513,0.440239501,NA
"3852","DAL","left",34.01,3.22,0.25,315.02,355,"DT",0,"WAS",34.48,0.68,4.69,0.08,251.07,221,"RB",4,1,10,30,681,"mi","SHOTGUN",7,0.862807531,0.137192469,-0.000311647,0.000311647,3.928599727,0.14734532,24.3598901098901
"1771","SEA","right",20.52,1.8,0.04,152.2,245,"ILB",1,"SF",70.03,0.53,1.79,0.06,229.76,315,"T",2,2,9,39,518,"mi","I_FORM",6,0.96332062,0.03667938,-0.00273634,0.00273634,2.631000941,-0.781651644,27.7774725274725
"4564","DEN","right",31.32,1.71,0.09,159.13,250,"ILB",1,"IND",65.4,2.35,0.35,0.24,161.71,205,"WR",3,1,10,46,658,"mi","I_FORM",7,0.580891557,0.419108443,0.018013641,-0.018013641,3.118448473,-0.48131992,25.3104395604396
"1441","WAS","right",33.7,1.23,0.07,5.44,234,"OLB",1,"DET",106.72,1.83,1.54,0.17,62.56,325,"T",1,2,3,3,290,"mi","SHOTGUN",7,0.664952949,0.335047051,-0.015454922,0.015454922,5.607736608,-1.132683434,28.0906593406593
"4892","JAX","right",15.08,0.24,0.07,356.64,275,"OLB",1,"HOU",60.86,1.74,1.61,0.19,183.29,310,"C",4,2,9,49,97,"mi","I_FORM",9,0.003333904,0.996666096,-6.35e-05,6.35e-05,1.844859914,-1.35540041,27.6428571428571
"1914","DEN","right",40.24,4.42,0.41,325.04,242,"OLB",1,"HOU",91.72,3.57,3.28,0.37,261.42,200,"WR",3,1,10,23,748,"C","SHOTGUN",4,0.651460655,0.348539345,-0.035862353,0.035862353,4.627421216,0.264677208,29.3571428571429
"3964","LAC","right",8.74,0.81,0.03,132.29,234,"ILB",1,"HOU",68.36,2.59,2.6,0.28,48.41,222,"WR",3,1,10,46,168,"mi","I_FORM",8,0.034623652,0.965376348,0.001257496,-0.001257496,3.059663135,0.501220874,NA
"5671","KC","right",18.67,2.81,0.41,168.47,232,"ILB",1,"LV",45.16,3.86,3.7,0.4,90.46,220,"RB",1,1,10,31,243,"mi","I_FORM",7,0.373728473,0.626271527,-0.010610279,0.010610279,2.093365428,0.112302056,24.7445054945055
"3581","MIN","right",21.11,3.6,0.22,131.68,232,"ILB",1,"NO",49.04,3.35,4.51,0.34,111.29,230,"RB",4,2,2,33,820,"mi","SINGLEBACK",7,0.275326923,0.724673077,0.009469066,-0.009469066,1.590705382,0.375911691,32.8159340659341
"7500","KC","right",37.07,0.69,0.19,64.38,193,"CB",1,"SF",37.42,4.5,4.12,0.45,241.67,206,"WR",3,1,20,15,185,"C","EMPTY",5,0.121116363,0.878883637,0.014225442,-0.014225442,-0.041073665,0.791552798,24.6868131868132
"3686","BAL","right",36.92,1.62,0.19,24.12,206,"FS",1,"BUF",43.49,0.33,0.98,0.03,42.48,173,"WR",2,2,5,30,749,"C","EMPTY",6,0.782219296,0.217780704,0.001810737,-0.001810737,1.166341634,0.153979838,27.5769230769231
"3602","NO","left",41.02,3.59,0.15,118.76,194,"CB",1,"MIN",39.19,2.03,2.62,0.21,178.66,200,"WR",4,3,9,28,74,"mi","SINGLEBACK",6,0.259974778,0.740025222,-0.010329477,0.010329477,1.748720421,-0.154410423,25.3983516483516
"7068","NYG","left",36.6,3.1,0.13,304.73,235,"ILB",0,"JAX",89.95,1.06,1.43,0.11,220.28,315,"G",3,1,10,20,111,"mi","SINGLEBACK",8,0.72455873,0.27544127,-0.001341268,0.001341268,0.811526033,-0.382633663,30.9313186813187
"6851","TB","left",21.95,0.25,0.14,249.54,281,"DE",1,"CAR",98.36,0.78,0.87,0.08,194.4,320,"T",1,2,10,10,760,"mi","SINGLEBACK",7,0.19340599,0.80659401,-0.006842654,0.006842654,-0.321251174,-0.692963737,NA
"255","CHI","left",38,1.15,0.04,343.91,225,"OLB",1,"SF",85.65,0.72,2.14,0.06,252.7,194,"RB",3,1,10,20,327,"mi","PISTOL",6,0.312112164,0.687887836,-0.000267163,0.000267163,0.928882387,-0.233813422,26.9120879120879
"5120","SEA","left",16,3.95,0.23,222.18,253,"OLB",1,"NO",76.92,2.12,4.78,0.24,237.92,210,"WR",1,1,10,31,66,"mi","SINGLEBACK",7,0.441054646,0.558945354,-0.013365209,0.013365209,1.285456736,-0.257985935,26.8461538461538
"4627","GB","left",28.95,3.38,0.19,290.14,306,"DT",1,"NYG",75.49,1.34,1.73,0.14,271.11,233,"RB",3,1,10,30,874,"mi","SINGLEBACK",7,0.91794914,0.08205086,-0.000611156,0.000611156,1.495232663,-0.050232716,25.75
"5548","BAL","right",46.84,2.39,0.41,45.64,227,"ILB",1,"CIN",66.91,2.59,3.22,0.27,316.06,240,"RB",2,1,10,48,51,"C","SHOTGUN",6,0.596336577,0.403663423,-0.004740033,0.004740033,2.030550376,0.293093281,27.1565934065934
"6487","BUF","right",6.79,4.35,0.4,165.52,223,"OLB",1,"KC",57.29,4.83,2.83,0.48,40.86,209,"RB",4,1,10,46,852,"mi","SHOTGUN",6,0.530548021,0.469451979,-0.027949974,0.027949974,2.195802826,-0.39092067,23.5961538461538
"9202","NE","left",16.35,2.4,0.25,257.93,250,"ILB",1,"IND",84.8,2.02,1.59,0.21,193.19,267,"TE",3,1,10,25,900,"mi","SINGLEBACK",7,0.898485228,0.101514772,0.007034143,-0.007034143,1.298698674,-0.574069343,29.2307692307692
"5170","MIA","right",27.26,0.87,0.18,329.17,247,"OLB",1,"NYJ",94.91,0.14,0.41,0.02,268.43,200,"RB",4,1,10,16,316,"mi","SINGLEBACK",8,0.995896935,0.004103065,0.000511294,-0.000511294,4.853988821,-0.511110339,NA
"8318","NYJ","right",22.76,4.52,0.22,290.13,250,"ILB",1,"NE",85.34,2.57,0.39,0.25,295.17,248,"TE",3,1,10,27,434,"C","EMPTY",4,0.239836041,0.760163959,-0.010855947,0.010855947,4.412506833,0.113495179,27.282967032967
